text,label,origin
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,1,real
Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,0,real
Payment of Rs.199 to Amazon was successful. Txn ID T9595947379.,0,synthetic
I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.,0,real
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,1,real
Your OTP for SBI NetBanking login is 379766. Valid for 10 mins. Do not share this with anyone.,0,synthetic
I will see in half an hour,0,real
Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,0,real
have got * few things to do. may be in * pub later.,0,real
I have to take exam with in march 3,0,real
Please ask mummy to call father,0,real
Ya very nice. . .be ready on thursday,0,real
Download TeamViewer QuickSupport so our engineer can fix your account issue immediately.,1,synthetic
Gimme a few was  &lt;#&gt;  minutes ago,0,real
Yup it's at paragon... I havent decided whether 2 cut yet... Hee...,0,real
I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?,0,real
"Yeah, we can probably swing by once my roommate finishes up with his girl",0,real
Rs.4999 credited to your a/c **2979 on 22-10-26 via UPI. Avl bal Rs.28448.,0,synthetic
i want to grasp your pretty booty :),0,real
Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,0,real
"Whatever, juliana. Do whatever you want.",0,real
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",0,real
Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,1,real
"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",1,real
Hi Princess! Thank you for the pics. You are very pretty. How are you?,0,real
Your OTP for Kotak Bank NetBanking login is 172828. Valid for 10 mins. Do not share this with anyone.,0,synthetic
K.:)you are the only girl waiting in reception ah?,0,real
Pls call me da. What happen.,0,real
Rs.4999 credited to your a/c **3871 on 03-09-26 via UPI. Avl bal Rs.19458.,0,synthetic
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,0,real
"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",0,real
May i call You later Pls,0,real
Yeah my usual guy's out of town but there're definitely people around I know,0,real
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",0,real
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0,real
Check wid corect speling i.e. Sarcasm,0,real
Ok...,0,real
my ex-wife was not able to have kids. Do you want kids one day?,0,real
Job offer: Earn Rs.4999/day from home. Register by paying a refundable Rs.499 deposit.,1,synthetic
U should have made an appointment,0,real
Have you heard from this week?,0,real
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,1,real
Its like that hotel dusk game i think. You solve puzzles in a area thing,0,real
Pls accept me for one day. Or am begging you change the number.,0,real
"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",0,real
I will come tomorrow di,0,real
Babe ? I lost you ... Will you try rebooting ?,0,real
WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,1,real
Ok. I.ll do you right later.,0,real
Lol I would but despite these cramps I like being a girl.,0,real
Rs.99 withdrawn from ATM **6729 on 24-03-26. Avl bal Rs.13782. Not you? Call 1800105404.,0,synthetic
"Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p ",1,real
Thats cool. I want to please you...,0,real
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",1,real
AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.,0,real
Joy's father is John. Then John is the NAME of Joy's father. Mandan,0,real
I‘m parked next to a MINI!!!! When are you coming in today do you think?,0,real
Tmrw. Im finishing 9 doors,0,real
Ugh fuck it I'm resubbing to eve,0,real
URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,1,real
Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. ,0,real
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,real
Wat time u finish ur lect today?,0,real
Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,1,real
No. Did you multimedia message them or e-mail?,0,real
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0,real
"Nice. Wait...should you be texting right now? I'm not gonna pay your ticket, ya know!",0,real
Where's my boytoy? I miss you ... What happened?,0,real
The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,0,real
Payment of Rs.499 to BigBasket was successful. Txn ID T7275718549.,0,synthetic
U WILL SWITCH YOUR FONE ON DAMMIT!!,0,real
Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,1,real
Well she's in for a big surprise!,0,real
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",1,real
Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-),0,real
"Sorry, wrong UPI ID. Please approve the collect request I just sent so I can get my money back.",1,synthetic
Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,0,real
Congratulations! You won Rs.499 lottery. Send Rs.499 processing fee via UPI to claim.,1,synthetic
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",1,real
Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,0,real
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,1,real
Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,1,real
Your HDFC Bank Credit Card statement of Rs.2499 is generated. Due date 23-09-26.,0,synthetic
I'm not coming home 4 dinner.,0,real
Job offer: Earn Rs.49/day from home. Register by paying a refundable Rs.499 deposit.,1,synthetic
Aight what time you want me to come up?,0,real
"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",0,real
"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",0,real
Your electricity connection will be disconnected tonight. Pay Rs.50000 now to avoid disconnection: kyc-update.in/verify,1,synthetic
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,0,real
Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!,0,real
Umma. Did she say anything,0,real
Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,1,real
Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,0,real
Call him and say you not coming today ok and tell them not to fool me like this ok,0,real
In the end she might still vomit but its okay. Not everything will come out.,0,real
"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0,real
I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,0,real
"Ok da, i already planned. I wil pick you.",0,real
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs ,1,real
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",1,real
Well its not like you actually called someone a punto. That woulda been worse.,0,real
You've received a cashback of Rs.499. Pay Rs.99 activation fee to unlock it.,1,synthetic
Your UPI PIN needs verification. Enter your PIN here: kyc-update.in/verify,1,synthetic
"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE",1,real
"I wonder if your phone battery went dead ? I had to tell you, I love you babe",0,real
Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-),0,real
Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,0,real
Your UPI Autopay mandate for Rs.2499 to Airtel is due on 11-04-26.,0,synthetic
Download TeamViewer QuickSupport so our engineer can fix your account issue immediately.,1,synthetic
"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",1,real
Be happy there. I will come after noon,0,real
K...k...when will you give treat?,0,real
This is Enforcement Directorate. A case has been registered against your Aadhaar. Call 1800992247 immediately.,1,synthetic
We noticed suspicious activity on your UPI account. Share the OTP sent to you to secure it.,1,synthetic
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,0,real
"Get the door, I'm here",0,real
I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,0,real
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1,real
Recharge successful! Rs.2499 plan activated. Enjoy uninterrupted service.,0,synthetic
They r giving a second chance to rahul dengra.,0,real
Download TeamViewer QuickSupport so our engineer can fix your account issue immediately.,1,synthetic
This is Enforcement Directorate. A case has been registered against your Aadhaar. Call 1800206043 immediately.,1,synthetic
Yeah just open chat and click friend lists. Then make the list. Easy as pie,0,real
Thanx 4 e brownie it's v nice...,0,real
HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,0,real
Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,0,real
